max_v_up,mean_v_up,min_v_up,max_v_dn,mean_v_dn,min_v_dn,max_v_dup,mean_v_dup,min_v_dup,max_v_ddn,mean_v_ddn,min_v_ddn,max_v_aup,mean_v_aup,min_v_aup,max_v_adn,mean_v_adn,min_v_adn,max_i_up,mean_i_up,min_i_up,max_i_dn,mean_i_dn,min_i_dn,max_i_dup,mean_i_dup,min_i_dup,max_i_ddn,mean_i_ddn,min_i_ddn,max_i_aup,mean_i_aup,min_i_aup,max_i_adn,mean_i_adn,min_i_adn,max_r_up,mean_r_up,min_r_up,max_r_dn,mean_r_dn,min_r_dn,max_r_dup,mean_r_dup,min_r_dup,max_r_ddn,mean_r_ddn,min_r_ddn,max_r_aup,mean_r_aup,min_r_aup,max_r_adn,mean_r_adn,min_r_adn,f_name,line_index,freq_index,RF
0.002767594,0.001330953,0.000180271,0.005288577,0.001903629,0.000186301,0.002572814,0.001057425,4.39E-05,0.006309079,0.002248001,0.000236201,0.10947513,0.039485435,0.00462553,0.10947513,0.039485435,0.00462553,0.118782,0.049368348,0.011887417,0.061848333,0.032072087,0.0064355,0.16839,0.063163913,0.00473,0.05634,0.018493913,0,2.892414,1.223271467,0.179683,2.892414,1.223271467,0.179683,0.035618667,0.016414355,0.006738833,0.059431333,0.032691732,0.014902083,0.03771,0.017186087,0.00605,0.06113,0.034670435,0.01779,0.250778,0.20700462,0.15898,0.250778,0.20700462,0.15898,m=4_day=10_h=15_mins=30.pickle,2476,2488,0
0.002538954,0.000535826,0.000183814,0.007275143,0.001013149,0.000169403,0.001325424,0.000480938,0.000241852,0.008743705,0.001188555,9.17E-05,0.131770196,0.019871683,0.003507146,0.131770196,0.019871683,0.003507146,0.089464083,0.022351246,0.004702583,0.294615917,0.03870571,0.004517417,0.04321,0.021361304,0,0.33588,0.045007826,0.0038,5.261988333,0.839559362,0.10225725,5.261988333,0.839559362,0.10225725,0.01719,0.00809363,0.00284975,0.01954,0.008802891,0.002937667,0.02447,0.011834348,0.00561,0.01234,0.006597826,0.00228,0.24262,0.126017217,0.074117667,0.24262,0.126017217,0.074117667,m=4_day=10_h=15_mins=8.pickle,2179,4379,1
0.001154372,0.000362778,0.00015631,0.003478527,0.000590223,0.000117334,0.000519712,0.000140437,0,0.004051519,0.000779619,0.000157142,0.064691736,0.012914322,0.003213935,0.064691736,0.012914322,0.003213935,0.18920075,0.038989279,0.005282417,0.049671667,0.025685938,0.005547583,0.23379,0.047242609,0,0.06111,0.012906522,0,3.505115,1.05309504,0.113947083,3.505115,1.05309504,0.113947083,0.011595667,0.00568721,0.003370667,0.010752417,0.006858442,0.004805583,0.01654,0.009393913,0.00571,0.00904,0.00367087,0.00132,0.168923917,0.112989793,0.080086833,0.168923917,0.112989793,0.080086833,m=4_day=10_h=16_mins=27.pickle,2864,767,1
0.005671335,0.001567828,0.000441237,0.007432138,0.001327846,0.000398823,0.003891591,0.001407677,0.000127736,0.009446004,0.001653107,0.000641934,0.202917041,0.03481836,0.011788943,0.202917041,0.03481836,0.011788943,0.077307583,0.034532812,0.010600167,0.065942417,0.032176754,0.015099417,0.11406,0.044372609,0,0.05916,0.033693043,0,2.078842667,0.894616736,0.323554917,2.078842667,0.894616736,0.323554917,0.016184167,0.010689547,0.00604375,0.031471,0.019237409,0.01163625,0.01863,0.012391739,0.00886,0.03114,0.016660435,0.00846,0.264197,0.175467957,0.13316125,0.264197,0.175467957,0.13316125,m=4_day=10_h=19_mins=20.pickle,3208,3227,0
0.004352784,0.001417897,0.000196028,0.009657553,0.002291593,0.000106856,0.001893561,0.000892239,3.66E-05,0.012600323,0.003019458,0.000227556,0.252504369,0.059261596,0.003957417,0.252504369,0.059261596,0.003957417,0.1256955,0.043928388,0.00461675,0.066772083,0.032287264,0.00607325,0.18885,0.063345652,0.00642,0.14035,0.034086522,0,3.5254825,1.216415409,0.11912825,3.5254825,1.216415409,0.11912825,0.055107667,0.018697866,0.006297333,0.078062333,0.033771699,0.010315583,0.05633,0.018735217,0.00564,0.07972,0.035750435,0.01385,0.338577667,0.225458203,0.152137167,0.338577667,0.225458203,0.152137167,m=4_day=10_h=19_mins=53.pickle,6338,6339,0
0.00203242,0.000678983,0.000277009,0.004791161,0.001033673,0.000208869,0.001674632,0.000800785,0.00032624,0.006297697,0.001221797,0,0.127716423,0.030832596,0.008462978,0.127716423,0.030832596,0.008462978,0.207461583,0.072926156,0.007063667,0.268848417,0.075243844,0.006631417,0.23282,0.05565913,0,0.30779,0.09121913,0,6.903825667,2.692372207,0.20313625,6.903825667,2.692372207,0.20313625,0.173157333,0.03238317,0.007833667,0.128132667,0.022873786,0.007713583,0.17993,0.039274783,0.01269,0.11971,0.022763043,0.01023,0.553434,0.305206428,0.211830833,0.553434,0.305206428,0.211830833,m=4_day=10_h=1_mins=39.pickle,4131,4127,0
0.001638338,0.000510202,0.000162478,0.000552182,0.000346341,0.000176304,0.001938693,0.000607108,0.000255047,0.000200505,5.31E-05,0,0.037240297,0.010946763,0.004438735,0.037240297,0.010946763,0.004438735,0.04551475,0.021973504,0.004613,0.027993917,0.017694757,0.005647,0.05933,0.012806522,0,0.05356,0.019401304,0,1.02493375,0.496310736,0.103554,1.02493375,0.496310736,0.103554,0.011004333,0.005733467,0.00343925,0.010745667,0.006259576,0.003205,0.00847,0.005277391,0.00155,0.01358,0.008023913,0.00529,0.152234667,0.102582674,0.068245,0.152234667,0.102582674,0.068245,m=4_day=10_h=20_mins=10.pickle,972,7059,0
0.019381046,0.002387568,0.000432884,0.095814477,0.012142518,0.001828689,0.09589763,0.011343771,0.000656145,0.09925882,0.012683564,0.002029816,0.613422012,0.076978815,0.013244784,0.613422012,0.076978815,0.013244784,7.415950583,0.459016746,0.011288583,2.42127725,0.259502384,0.011626917,8.39783,0.44688913,0,4.87463,0.403949565,0.00729,107.1212185,9.336888891,0.254117667,107.1212185,9.336888891,0.254117667,0.806195167,0.117517138,0.022493917,0.704014833,0.121955906,0.033726083,0.78316,0.113911739,0.02746,0.70475,0.120157391,0.03069,4.157459333,0.804986525,0.330853167,4.157459333,0.804986525,0.330853167,m=4_day=10_h=23_mins=47.pickle,4010,4014,0
0.007388362,0.001211452,0.000313181,0.018869962,0.00229373,0.000276353,0.00245789,0.000734903,0.000267397,0.025727395,0.003044632,0.000279446,0.52659853,0.06207086,0.006486399,0.52659853,0.06207086,0.006486399,0.176657,0.049875819,0.002278583,0.129894833,0.040911138,0.001971417,0.29863,0.066090435,0,0.14408,0.028856087,0.00115,4.942065,1.459048895,0.038333583,4.942065,1.459048895,0.038333583,0.020013167,0.011239141,0.006609,0.049808167,0.01709738,0.008422917,0.02165,0.010016087,0.00341,0.04492,0.018125652,0.00888,0.410730167,0.212814449,0.098213333,0.410730167,0.212814449,0.098213333,m=4_day=10_h=23_mins=49.pickle,4676,4687,0
0.005206145,0.001074382,0.000251019,0.003730649,0.000768684,0.000224462,0.007327061,0.001236394,0,0.002860514,0.000841982,0.00025064,0.148337373,0.030052932,0.006319481,0.148337373,0.030052932,0.006319481,0.201135667,0.060416772,0.005653417,0.149473083,0.073396707,0.004838,0.31812,0.085921739,0,0.1834,0.048285217,0,6.092697667,2.396100453,0.145632,6.092697667,2.396100453,0.145632,0.03090625,0.011003261,0.00368325,0.03272025,0.010429348,0.004988167,0.02973,0.01297913,0.00634,0.02951,0.012852174,0.00814,0.29990175,0.174564272,0.08852075,0.29990175,0.174564272,0.08852075,m=4_day=10_h=2_mins=15.pickle,2845,2865,0
0.003943541,0.001699046,0.000619363,0.005942765,0.002610743,0.000742435,0.007262902,0.003014104,0.000971257,0.009238302,0.004092914,0.00115071,0.201960097,0.081709485,0.020434266,0.201960097,0.081709485,0.020434266,0.616168333,0.167861659,0.012022083,0.434231667,0.126171819,0.011847917,1.04928,0.2693,0,0.79807,0.220733043,0.01889,16.02393667,4.795735685,0.296647083,16.02393667,4.795735685,0.296647083,0.096762667,0.031715264,0.014242583,0.13566975,0.048870388,0.021585333,0.1069,0.033100435,0.01298,0.13701,0.058725217,0.03452,0.953645333,0.574069634,0.455896333,0.953645333,0.574069634,0.455896333,m=4_day=10_h=2_mins=55.pickle,4253,4257,0
0.002685259,0.001428686,0.000389799,0.005566753,0.001946439,0.000178007,0.002503393,0.001230726,0.00027391,0.006729009,0.002311131,0.000245638,0.108987073,0.038773451,0.004681803,0.108987073,0.038773451,0.004681803,0.121443333,0.047053558,0.009629,0.056468,0.032921225,0.006141,0.16688,0.051953913,0.00205,0.07986,0.032182609,0,2.72076,1.072839685,0.181604,2.72076,1.072839685,0.181604,0.033520333,0.014644362,0.005647,0.062859667,0.033988246,0.012946667,0.03467,0.015118696,0.00557,0.06321,0.035145652,0.01566,0.275035667,0.211836942,0.155189,0.275035667,0.211836942,0.155189,m=4_day=10_h=3_mins=33.pickle,3204,3215,0
0.002480842,0.001386739,0.000521412,0.01598095,0.006940526,0.002396798,0.009864896,0.004440429,0.001393517,0.013801982,0.006173755,0.002120306,0.119434078,0.05174563,0.017846077,0.119434078,0.05174563,0.017846077,0.131127833,0.059056442,0.016269167,0.13281275,0.058030949,0.016964583,0.09488,0.046434348,0,0.14269,0.068704783,0,1.649949833,1.010372076,0.454448333,1.649949833,1.010372076,0.454448333,0.087839167,0.064137946,0.02713475,0.105538833,0.080524228,0.03421525,0.13706,0.089909565,0.04642,0.10355,0.080749565,0.042,0.791684083,0.592573815,0.362553,0.791684083,0.592573815,0.362553,m=4_day=10_h=4_mins=34.pickle,5721,5714,0
0.001787592,0.000895349,0.000347835,0.011517336,0.004762624,0.00195909,0.001460252,0.000664372,0,0.011776284,0.004938971,0.002003146,0.051905976,0.022040183,0.010638958,0.051905976,0.022040183,0.010638958,0.105710583,0.04153579,0.014857,0.097807667,0.036302036,0.008743,0.11183,0.041936957,0.00392,0.11007,0.030656522,0,1.483085,0.771925449,0.290127833,1.483085,0.771925449,0.290127833,0.013408417,0.008240192,0.005296083,0.012832417,0.007984591,0.004755417,0.0206,0.012491739,0.00796,0.01464,0.00650913,0.00163,0.226351583,0.151981768,0.092936667,0.226351583,0.151981768,0.092936667,m=4_day=10_h=4_mins=36.pickle,3880,5661,0
0.005109461,0.001830419,0.000165714,0.003037099,0.001601616,0.000321115,0.006251086,0.002195182,0.000188542,0.0028164,0.001308574,0.00023141,0.119271482,0.04297514,0.00582052,0.119271482,0.04297514,0.00582052,0.067758083,0.032135359,0.008627167,0.117387417,0.044104641,0.011372833,0.04689,0.023755217,0,0.17354,0.051121739,0,2.912739,1.015449837,0.185298667,2.912739,1.015449837,0.185298667,0.007043917,0.004869384,0.003096583,0.011246083,0.005742355,0.003453,0.00693,0.004502174,0.00238,0.01045,0.007148261,0.00473,0.142357667,0.090811156,0.065975,0.142357667,0.090811156,0.065975,m=4_day=10_h=4_mins=59.pickle,5894,1760,1
0.00611201,0.000940838,0.000139359,0.002694626,0.000738009,0.000270237,0.007460257,0.001085111,2.36E-05,0.001449379,0.000610974,6.57E-05,0.141657707,0.021172415,0.004082493,0.141657707,0.021172415,0.004082493,0.193053667,0.03629483,0.006607083,0.074916333,0.027693431,0.004985167,0.2407,0.036847826,0,0.07492,0.024281739,0,4.400826,1.003612783,0.138451333,4.400826,1.003612783,0.138451333,0.007918417,0.004884768,0.003315583,0.010886,0.005481754,0.002984417,0.01236,0.005402174,0.00227,0.00998,0.006775652,0.00355,0.124886,0.09085063,0.0680025,0.124886,0.09085063,0.0680025,m=4_day=10_h=5_mins=1.pickle,283,3741,0
0.009510544,0.002194923,0.000163127,0.00430041,0.001501376,0.000267956,0.012180127,0.002820872,0.000186814,0.001753318,0.000936127,9.53E-05,0.252055606,0.057825549,0.005477927,0.252055606,0.057825549,0.005477927,0.074824167,0.031391663,0.003954333,0.161855833,0.044974859,0.006825667,0.09614,0.024993043,0,0.23071,0.057886957,0.00525,4.3776525,1.105050377,0.106904667,4.3776525,1.105050377,0.106904667,0.04774725,0.02923458,0.014098083,0.01893275,0.01122629,0.007424833,0.04689,0.029282609,0.01642,0.01875,0.011337826,0.007,0.2468185,0.206682525,0.158005,0.2468185,0.206682525,0.158005,m=4_day=10_h=5_mins=51.pickle,5128,5149,0
0.004163493,0.000883749,0.000204862,0.001973695,0.000816007,0.000285564,0.005032338,0.00103099,0.000147598,0.001800031,0.000809342,0.000274978,0.086601685,0.019884911,0.005645267,0.086601685,0.019884911,0.005645267,0.077043,0.019106246,0.0062325,0.066657,0.019275928,0.00803975,0.08377,0.023619565,0.00527,0.08522,0.021253043,0.00634,1.79537,0.490186623,0.14303,1.79537,0.490186623,0.14303,0.01171975,0.005271496,0.00235725,0.01015025,0.005016764,0.00274425,0.02009,0.00684,0.00224,0.0105,0.006073043,0.00361,0.1829725,0.091912772,0.05942075,0.1829725,0.091912772,0.05942075,m=4_day=10_h=6_mins=55.pickle,3384,334,1
0.003128918,0.000583281,0.000106332,0.001803461,0.000440802,0.000102603,0.004101956,0.000830246,9.10E-05,0.000821134,0.000146876,0,0.094587373,0.01745236,0.003111092,0.094587373,0.01745236,0.003111092,0.0440835,0.019561105,0.003894333,0.088468167,0.024386286,0.003635667,0.02785,0.008224348,0,0.12261,0.035922174,0,2.5048095,0.792102554,0.101108667,2.5048095,0.792102554,0.101108667,0.013648583,0.006498717,0.003285833,0.010926583,0.005730413,0.003484167,0.019,0.008824348,0.00472,0.01241,0.007053478,0.0042,0.18472425,0.114346228,0.07565125,0.18472425,0.114346228,0.07565125,m=4_day=10_h=7_mins=57.pickle,4164,5574,0
0.006133224,0.001613493,0.000221329,0.003200829,0.001171285,0.000223002,0.008028012,0.002127664,0.000337183,0.001625833,0.000790892,6.52E-05,0.158992016,0.041384618,0.004594596,0.158992016,0.041384618,0.004594596,0.3540355,0.04446188,0.0047755,0.3588345,0.058212467,0.0058545,0.38863,0.04727913,0,0.33389,0.064390435,0.00801,5.571495,1.117547978,0.13089,5.571495,1.117547978,0.13089,0.042321,0.025474286,0.01157425,0.035804167,0.025790496,0.00905575,0.03996,0.028107391,0.00998,0.04292,0.024805652,0.0115,0.535786667,0.300388359,0.17659975,0.535786667,0.300388359,0.17659975,m=4_day=10_h=9_mins=44.pickle,2078,2095,0
0.00070956,0.000359496,0.000150742,0.00079405,0.000322359,0.000142482,0.001498062,0.000668687,0.000185846,0.000858149,0.00037147,5.78E-05,0.018017277,0.008338992,0.003312192,0.018017277,0.008338992,0.003312192,0.035175333,0.016674786,0.004092833,0.054218583,0.020969996,0.003917167,0.03817,0.017393913,0.00209,0.08009,0.029739565,0.00516,1.163619167,0.46893796,0.081683,1.163619167,0.46893796,0.081683,0.039239583,0.029041138,0.024455833,0.039655917,0.029503645,0.022992333,0.062,0.049592174,0.03463,0.04278,0.034957391,0.0168,0.979314583,0.829630732,0.5819595,0.979314583,0.829630732,0.5819595,m=4_day=10_h=9_mins=58.pickle,4866,2105,0
0.001574654,0.000953267,0.000528033,0.003622537,0.001982072,0.001085718,0.001241288,0.000379039,0,0.00463598,0.002670495,0.001472026,0.06702787,0.043901272,0.027484559,0.06702787,0.043901272,0.027484559,0.401224083,0.109470797,0.001802667,0.188360417,0.071508768,0.003357333,0.58196,0.151203043,0,0.15784,0.066218696,0,8.36396625,2.69573438,0.048251333,8.36396625,2.69573438,0.048251333,0.0305165,0.013872163,0.008523667,0.013073417,0.010407402,0.008370833,0.03285,0.016410435,0.01035,0.02317,0.016407826,0.00824,0.33416575,0.264261178,0.20757075,0.33416575,0.264261178,0.20757075,m=4_day=11_h=0_mins=46.pickle,3552,3540,0
0.001401965,0.000755962,0.000404846,0.005666812,0.001724491,0.000208749,0.001012266,0.000643084,8.35E-05,0.006661887,0.001809861,3.63E-06,0.076609576,0.023076207,0.004849535,0.076609576,0.023076207,0.004849535,0.1641665,0.047951721,0.00208725,0.2632135,0.062485236,0.00151275,0.17979,0.052389565,0,0.25786,0.059112174,0,3.699822,1.185253931,0.03703875,3.699822,1.185253931,0.03703875,0.0652015,0.030364728,0.015884333,0.0589885,0.025110489,0.007355667,0.06332,0.031664783,0.01853,0.05911,0.024596522,0.00773,0.5717275,0.300261681,0.190442167,0.5717275,0.300261681,0.190442167,m=4_day=11_h=0_mins=56.pickle,3433,3457,0
0.003261434,0.000589971,0.00016115,0.00171169,0.000455797,0.000165248,0.004121752,0.000806338,8.18E-05,0.000729219,0.000167801,0,0.087041391,0.016180819,0.00427312,0.087041391,0.016180819,0.00427312,0.0637755,0.030886895,0.002181,0.162911833,0.038781801,0.002219,0.07832,0.016483913,0,0.22345,0.049287826,0,4.500585,1.320085159,0.047975,4.500585,1.320085159,0.047975,0.03056925,0.010036257,0.003821583,0.02186075,0.007865047,0.003868667,0.03487,0.014535217,0.00567,0.01706,0.005648696,0.00194,0.25081325,0.136438717,0.072417333,0.25081325,0.136438717,0.072417333,m=4_day=11_h=0_mins=8.pickle,2974,2978,0
0.001299588,0.000708484,0.000469,0.00678524,0.002238806,0.00043815,0.000923509,0.000622745,0.00022119,0.007844098,0.002491796,0.00026561,0.078229691,0.025036987,0.006998621,0.078229691,0.025036987,0.006998621,0.15503275,0.050469395,0.00147175,0.27562725,0.07108017,0.00210825,0.17147,0.054322174,0,0.27439,0.064877826,0,3.5752385,1.338980301,0.031359,3.5752385,1.338980301,0.031359,0.075506583,0.034422623,0.015342667,0.075123417,0.03412129,0.011937333,0.07388,0.032711739,0.01295,0.0752,0.036464348,0.01725,0.646567417,0.349671601,0.194804,0.646567417,0.349671601,0.194804,m=4_day=11_h=10_mins=54.pickle,3040,3054,0
0.004063524,0.001723012,0.000530707,0.006466559,0.001993404,0.000232808,0.00369085,0.001672411,0.000324369,0.007206147,0.00218036,0.000237881,0.109289209,0.036863676,0.007004604,0.109289209,0.036863676,0.007004604,0.202696417,0.063365529,0.00149475,0.080470917,0.036370123,0.00199525,0.22044,0.067388261,0,0.13481,0.029636957,0,2.847693167,1.389420975,0.03784025,2.847693167,1.389420975,0.03784025,0.01968225,0.012648243,0.009145667,0.03921775,0.024964801,0.017079833,0.01791,0.012896522,0.00731,0.03346,0.023799565,0.01666,0.24990075,0.202623239,0.175689,0.24990075,0.202623239,0.175689,m=4_day=11_h=11_mins=2.pickle,4557,2097,0
0.000416743,0.00021746,9.09E-05,0.000433504,0.000241233,0.000135785,0.000585117,0.000228097,2.39E-05,0.000515368,0.00027458,8.66E-05,0.011606034,0.005573138,0.003361812,0.011606034,0.005573138,0.003361812,0.040540667,0.017344591,0.001421583,0.037555333,0.016563236,0.001508417,0.0234,0.010934348,0,0.06884,0.028367826,0.00293,1.240688,0.451590732,0.036251833,1.240688,0.451590732,0.036251833,0.050648583,0.012688583,0.005417,0.027401417,0.008198373,0.004745917,0.04504,0.012326087,0.00679,0.03025,0.008043043,0.00492,0.44260925,0.173231888,0.132416833,0.44260925,0.173231888,0.132416833,m=4_day=11_h=11_mins=50.pickle,3556,6842,0
0.002997874,0.000736331,0.000290427,0.005032585,0.000843699,0.0002473,0.001208188,0.000489662,2.77E-05,0.006833407,0.001136852,0.000333596,0.164760736,0.026172186,0.006617317,0.164760736,0.026172186,0.006617317,0.05766425,0.027142938,0.001476083,0.059810167,0.024953583,0.002003917,0.10131,0.030952609,0,0.09262,0.019074348,0,2.192249167,0.915638746,0.038111083,2.192249167,0.915638746,0.038111083,0.024316667,0.009110348,0.005018083,0.022903333,0.009805739,0.005489417,0.02782,0.01237087,0.00787,0.01963,0.008615217,0.0042,0.289326667,0.151776196,0.105852917,0.289326667,0.151776196,0.105852917,m=4_day=11_h=12_mins=12.pickle,3207,251,0
0.003196766,0.000871018,0.000426869,0.005307907,0.000813531,0.000211305,0.001538214,0.000870353,0.000641095,0.007142965,0.000866572,0,0.168526076,0.026321366,0.007439944,0.168526076,0.026321366,0.007439944,0.040716833,0.019993623,0.001303917,0.081485583,0.024218986,0.001646083,0.0483,0.022409565,0,0.11386,0.031175652,0.00103,1.90071425,0.614894167,0.02731675,1.90071425,0.614894167,0.02731675,0.009727417,0.005420547,0.002787583,0.009932583,0.006195975,0.002802417,0.0107,0.00666913,0.00341,0.01404,0.005301304,0.00254,0.1482305,0.104141942,0.063837417,0.1482305,0.104141942,0.063837417,m=4_day=11_h=12_mins=25.pickle,5068,1942,1
0.003507742,0.00119921,0.000237688,0.010004582,0.002463732,0.000232855,0.001452964,0.0007255,0,0.012503381,0.003120478,0.000384595,0.237840025,0.05782414,0.005276065,0.237840025,0.05782414,0.005276065,0.132674333,0.046306174,0.002041083,0.08968475,0.035562087,0.002108917,0.19235,0.067592609,0.00206,0.14715,0.031712174,0,3.397729333,1.25407608,0.03932175,3.397729333,1.25407608,0.03932175,0.034902083,0.020093725,0.009242583,0.054427917,0.031703232,0.0118965,0.0291,0.018453478,0.00978,0.05613,0.032883478,0.01536,0.346643417,0.229593493,0.197153333,0.346643417,0.229593493,0.197153333,m=4_day=11_h=12_mins=4.pickle,3882,3896,0
0.002408274,0.000553509,0.000165907,0.007195453,0.001027165,0.000119411,0.001133034,0.000264159,0,0.008351229,0.001221676,0.000123898,0.130777431,0.021689074,0.003043645,0.130777431,0.021689074,0.003043645,0.105659,0.035950924,0.002086583,0.415650667,0.066205598,0.001873417,0.07987,0.027341304,0,0.49241,0.055486087,0,7.452403333,1.491288486,0.03750525,7.452403333,1.491288486,0.03750525,0.010532083,0.005460442,0.003420917,0.013418667,0.007319993,0.0041365,0.01843,0.008847391,0.0046,0.01271,0.00586,0.00292,0.148465,0.090866957,0.0613175,0.148465,0.090866957,0.0613175,m=4_day=11_h=13_mins=12.pickle,4782,4167,0
0.001046119,0.000340788,0.000162458,0.003424867,0.000624232,0.000148881,0.000822504,0.000371567,8.74E-05,0.003871357,0.000507849,0,0.053592479,0.012116737,0.00367407,0.053592479,0.012116737,0.00367407,0.079755083,0.033451036,0.001773333,0.055194,0.026554616,0.001506667,0.10686,0.033254783,0,0.12181,0.040764348,0,1.849813333,0.837501681,0.03696,1.849813333,0.837501681,0.03696,0.029346083,0.017758134,0.0092295,0.019041083,0.01073404,0.008565583,0.0307,0.020095652,0.01289,0.03174,0.017753478,0.00778,0.438973667,0.291860196,0.231084667,0.438973667,0.291860196,0.231084667,m=4_day=11_h=13_mins=2.pickle,5040,1884,0
0.004521121,0.002120818,0.000459326,0.001828397,0.000823496,0.000267034,0.004893531,0.002440816,0.000834132,0.001568296,0.000501503,0,0.043757548,0.028248291,0.014096607,0.043757548,0.028248291,0.014096607,1.308302167,0.194759707,0.001562333,1.402136167,0.206949424,0.001577667,1.50475,0.190644348,0.0027,1.5998,0.219673478,0.00151,18.1578995,4.590700605,0.030554667,18.1578995,4.590700605,0.030554667,0.359573583,0.132604605,0.037822333,0.394586417,0.137263656,0.013422833,0.3592,0.13727913,0.03772,0.38447,0.131388261,0.01101,1.06601275,0.573866482,0.3596155,1.06601275,0.573866482,0.3596155,m=4_day=11_h=14_mins=10.pickle,3389,3384,0
0.002269082,0.000553886,0.000162462,0.003811829,0.000686716,0.000108129,0.00127758,0.000410939,0,0.005365834,0.000920531,0.000125543,0.110637245,0.01737352,0.002654511,0.110637245,0.01737352,0.002654511,0.063383417,0.025413725,0.002745333,0.085156583,0.027231493,0.001694667,0.0725,0.025783043,0,0.12607,0.023742609,0,2.269622333,0.838204801,0.031294667,2.269622333,0.838204801,0.031294667,0.020041667,0.008329551,0.003877083,0.021488333,0.009938275,0.00506975,0.03092,0.013539565,0.00601,0.02741,0.008667391,0.00344,0.292538333,0.141426065,0.0739565,0.292538333,0.141426065,0.0739565,m=4_day=11_h=14_mins=2.pickle,5170,3034,0
0.001070112,0.000419293,0.000146493,0.003845376,0.000858225,0.000162719,0.000688966,0.00037471,0.000169051,0.004720488,0.001064678,0.000207639,0.077329907,0.017493625,0.004014113,0.077329907,0.017493625,0.004014113,0.052636167,0.023538185,0.00190775,0.046256833,0.019599207,0.00204225,0.07333,0.033378261,0.00243,0.05407,0.016613913,0,1.3341185,0.627042891,0.03365825,1.3341185,0.627042891,0.03365825,0.096168,0.03442979,0.01059525,0.106172,0.03719021,0.007792583,0.10224,0.039754348,0.01259,0.10211,0.031617826,0.00031,0.4663,0.285326594,0.190544667,0.4663,0.285326594,0.190544667,m=4_day=11_h=14_mins=24.pickle,2445,1429,0
0.002498377,0.000757947,0.000266846,0.001884511,0.001024198,0.000401358,0.002692018,0.000534659,0,0.002071205,0.001192573,0.000638862,0.050723634,0.022638935,0.011445597,0.050723634,0.022638935,0.011445597,8.082313917,0.525882192,0.001478083,6.272866667,0.431268678,0.001801917,9.80779,0.558692174,0,7.62483,0.388153913,0,168.3317162,15.91876609,0.036267333,168.3317162,15.91876609,0.036267333,0.418794917,0.086394848,0.007290167,0.429565083,0.090864283,0.0100705,0.41452,0.082045652,0.00203,0.43518,0.094326522,0.01387,0.950734167,0.33144046,0.130004,0.950734167,0.33144046,0.130004,m=4_day=11_h=16_mins=12.pickle,2116,2105,0
0.001489384,0.000623577,0.00032358,0.007253171,0.001896619,0.000192204,0.000791523,0.000465916,0.00015224,0.008609291,0.002186614,8.53E-05,0.092310792,0.025181996,0.005184668,0.092310792,0.025181996,0.005184668,0.160632417,0.053923261,0.001802833,0.25515525,0.062494565,0.001857167,0.19996,0.051846087,0,0.24523,0.064215217,0,3.696065,1.352137214,0.039532833,3.696065,1.352137214,0.039532833,0.075532333,0.030126388,0.009882417,0.075567667,0.029998395,0.008477583,0.07463,0.029704783,0.00702,0.07815,0.031913913,0.01163,0.655348,0.336281514,0.212611917,0.655348,0.336281514,0.212611917,m=4_day=11_h=17_mins=54.pickle,5794,5803,0
0.007796435,0.002092473,0.000318425,0.003960527,0.001338759,0.000252394,0.008712894,0.002391271,0.00055378,0.00291812,0.00099929,0,0.125411177,0.034728105,0.007218768,0.125411177,0.034728105,0.007218768,0.070582167,0.038346047,0.002103583,0.14855325,0.060156562,0.001987667,0.07189,0.018366522,0,0.15252,0.07425913,0,3.09775,1.420268569,0.035400667,3.09775,1.420268569,0.035400667,0.011830083,0.00734983,0.003951917,0.012328917,0.006850605,0.004058083,0.02149,0.011113913,0.00625,0.01416,0.008003913,0.00514,0.187180167,0.134482967,0.101635,0.187180167,0.134482967,0.101635,m=4_day=11_h=17_mins=6.pickle,2895,7079,0
0.003312028,0.0014469,0.000337536,0.005800694,0.002134831,0.000278067,0.002962426,0.001062812,3.78E-05,0.007206888,0.002711857,0.000482473,0.132422913,0.04880854,0.008521603,0.132422913,0.04880854,0.008521603,0.145569083,0.05621613,0.0020265,0.092838833,0.034890391,0.0014835,0.18445,0.07167913,0.00224,0.10627,0.023824783,0,3.28718,1.339271156,0.0363245,3.28718,1.339271156,0.0363245,0.027244333,0.014331453,0.00912525,0.062485667,0.032555069,0.013091417,0.02623,0.013303478,0.00997,0.0635,0.034714783,0.02235,0.345837333,0.2626205,0.198508,0.345837333,0.2626205,0.198508,m=4_day=11_h=17_mins=8.pickle,3179,3194,0
0.005423877,0.001991512,0.000148168,0.003762018,0.001703336,0.00027565,0.007498879,0.002737282,0.000212191,0.003436612,0.001405732,0.000133881,0.148986646,0.055098377,0.003973086,0.148986646,0.055098377,0.003973086,0.099098167,0.04150888,0.0018745,0.144023583,0.05535112,0.0021155,0.09073,0.032507391,0,0.20743,0.074520435,0.00197,3.800793333,1.481213054,0.038661,3.800793333,1.481213054,0.038661,0.046926917,0.028699029,0.012992917,0.017063083,0.012570101,0.007462333,0.04558,0.029698261,0.01699,0.0206,0.014430435,0.00939,0.286242,0.236028033,0.1754155,0.286242,0.236028033,0.1754155,m=4_day=11_h=18_mins=9.pickle,4365,4381,0
